"","Field.ID","Season","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag3a_02_1","ag3a_02_2","ag3a_02_3","ag3a_03","ag3a_03_other","ag3a_04","ag3a_05","ag3a_06","ag3a_07","ag3a_08_1","ag3a_08_2","ag3a_09","ag3a_10","ag3a_10_other","ag3a_11","ag3a_11_other","ag3a_12","ag3a_13","ag3a_14","ag3a_14_other","ag3a_15","ag3a_16","ag3f_33_17","ag3a_18","ag3a_18b","ag3a_18b_other","ag3a_18c","ag3a_18c_other","ag3a_19","ag3a_20","ag3a_21","ag3a_22","ag3a_23","ag3a_24","ag3a_24_other","ag3a_25","ag3a_26","ag3a_27","ag3a_28","ag3a_29","ag3a_29_other","ag3a_30","ag3a_31","ag3a_32","ag3a_33","ag3a_34","ag3a_34_other","ag3a_35_1","ag3a_35_2","ag3a_61","ag3a_38_1","ag3a_38_2","ag3a_38_21","ag3a_38_3","ag3a_38_4","ag3a_38_5","ag3a_38_51","ag3a_38_6","ag3a_38_61","ag3a_38_62","ag3a_38_63","ag3a_38_64","ag3a_38_7","ag3a_38_8","ag3a_38_81","ag3a_38_9","fd33_18a_1","fd33_18a_2","fd33_18a_3","fd33_18a_4","fd33_18a_5","fd33_18a_6","fd33_18a_7","fd33_18a_8","fd35_24a_dap","fd35_24a_urea","fd35_24a_tsp","fd35_24a_can","fd35_24a_sa","fd35_24a_npk","fd35_24a_mrp","fd3b3_18a_1","fd3b3_18a_2","fd3b3_18a_3","fd3b3_18a_4","fd3b3_18a_5","fd3b3_18a_6","fd3b3_18a_7","fd3b3_18a_8","fd3b5a_24a_dap","fd3b5a_24a_urea","fd3b5a_24a_tsp","fd3b5a_24a_can","fd3b5a_24a_sa","fd3b5a_24a_npk","fd3b5a_24a_mrp"
"1619","M1","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpVRwZSF9A9","2016-05-16T00:00:00Z",0,0.11,3,1,NA,NA,"24",2,1,2,4,2,NA,NA,"",NA,NA,150000,1,NA,7,1,1,1,2,NA,NA,NA,200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1620","M3","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","Lka6n6s87G","2016-11-02T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,500,2,NA,NA,1,"UREA",NA,4,1,1160,1,"NPK",NA,4,1,1160,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1621","M1","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","eVbuv11Jya9","2015-11-20T00:00:00Z",0.004,0.002,4,1,NA,NA,"23",3,1,1,NA,2,NA,NA,"",NA,NA,6e+05,1,NA,1,1,1,1,2,NA,NA,NA,1000,2,NA,NA,1,"UREA",NA,14,1,5530,2,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1622","M1","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","e3YsHqYkYK6","2015-10-08T00:00:00Z",0.004,0.01,1.5,1,NA,NA,"71b",1,2,NA,NA,2,NA,NA,"",NA,NA,2500000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1623","M4","short_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","TYoYR9fk5v3","2016-08-17T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1624","M1","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z",0.01,0.2,1,1,NA,NA,"71b",2,2,NA,NA,2,NA,NA,"",NA,NA,3e+06,1,NA,1,1,1,1,2,NA,NA,NA,2000,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1625","M2","long_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","Xcq8cPDrtJA","2016-01-19T00:00:00Z",2,0.05,0.2,1,NA,NA,"31",3,1,1,4,2,NA,NA,"",NA,NA,60000,2,NA,NA,1,1,1,2,NA,NA,NA,600,1,600,6000,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1626","M1","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z",0.005,0.01,3,1,NA,NA,"31",2,1,2,4,2,NA,NA,"",NA,NA,1500000,1,NA,1,1,1,1,2,NA,NA,NA,200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1627","M1","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","vdieyWj8obA","2015-11-07T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1628","M3","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","to8Gc5JzaT7","2015-10-08T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,300,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1629","M2","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","gvW2UAieds2","2016-01-06T00:00:00Z",2,0.03,7,1,NA,NA,"35",2,1,2,4,2,NA,NA,"",NA,NA,5e+05,2,NA,NA,1,1,1,2,NA,NA,NA,800,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13,NA,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1630","M2","short_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Ce8hTSBH8m9","2016-01-20T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,500,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1631","M2","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z",0.015,0.004,3,1,NA,NA,"31",3,1,4,NA,2,NA,NA,"",NA,NA,120000,1,NA,1,1,1,1,2,NA,NA,NA,250,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1632","M1","short_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1500,2,NA,NA,1,"UREA",NA,15,2,7200,1,"NPK",NA,5,2,2100,1,"1",NA,100,3,500,2,2,0,2800,0,5,0,3500,0,0,0,0,2,2,0,4200,"","",NA,NA,NA,NA,NA,NA,"f","t","f","f","f","f","f",NA,"t",NA,NA,NA,NA,NA,NA,"f","t","f","f","f","f","f"
"1633","M4","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","QLDaeeq1A6A","2015-11-06T00:00:00Z",5,0.005,7,1,NA,NA,"24",2,1,2,4,2,NA,NA,"",NA,NA,2e+05,1,NA,1,1,1,1,2,NA,NA,NA,1200,1,1200,9000,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1634","M2","short_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,2000,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,6,0,16800,10,0,0,7000,0,0,0,0,1,1,0,12600,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1635","M2","long_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","s754vJkGDg2","2016-07-15T00:00:00Z",0.05,0.1,4,1,NA,NA,"13",1,2,NA,NA,2,NA,NA,"",NA,NA,1e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,4900,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1636","M2","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","YVG8nKF7bC4","2015-12-05T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,300,2,NA,NA,1,"DAP",NA,1,1,380,1,"UREA",NA,1,1,420,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1637","M1","long_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Tt5k1X1aefA","2016-07-15T00:00:00Z",0,0.02,3,1,NA,NA,"11",2,1,2,NA,2,NA,NA,"",NA,NA,3e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1638","M1","short_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","seXpFZmj3a","2016-01-23T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1639","M1","short_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,2000,2,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1640","M2","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1641","M2","long_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","DEfS8gcomk3","2016-02-29T00:00:00Z",0,2.6,6,1,NA,NA,"31",2,2,NA,NA,2,NA,NA,"",NA,NA,1e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1642","M4","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wPk7iGeM1n2","2015-12-16T00:00:00Z",0.15,0.085,5,1,NA,NA,"22",2,1,2,4,2,NA,NA,"",NA,NA,1e+05,1,NA,1,1,1,1,2,NA,NA,NA,300,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1643","M1","short_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","z7c7QHaTTe7","2016-05-27T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,800,2,NA,NA,1,"NPK",NA,15,2,5700,2,"",NA,NA,NA,NA,1,"1",NA,0.5,1,600,NA,1,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2100,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1644","M1","long_rainy","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","5AjH6QaGU24","2016-02-15T00:00:00Z",0,0,5,1,NA,NA,"31",1,1,2,4,2,NA,NA,"",NA,NA,30000,1,NA,1,1,1,1,2,NA,NA,NA,250,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,1400,NA,NA,NA,NA,2,NA,NA,1400,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1645","M3","short_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Nq4M7PWJPS","2015-12-04T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,NA,800,2,NA,NA,1,"TSP",NA,2,2,1300,2,"",NA,NA,NA,NA,1,"3",NA,75,1,125,3,3,NA,4800,4,NA,NA,3200,1,NA,NA,800,1,1,NA,1800,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1646","M1","long_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","xAHNqyKKrL4","2016-05-24T00:00:00Z",0,0.15,2.5,1,NA,NA,"23",1,1,7,NA,2,NA,NA,"",NA,NA,1e+06,1,NA,1,1,1,1,2,NA,NA,NA,1000,2,NA,NA,1,"NPK",NA,20,2,11000,2,"",NA,NA,NA,NA,1,"1",NA,2,1,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1647","M3","short_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Kg7uwpdD4P5","2016-08-13T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,100,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1648","M2","long_rainy","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","xAHNqyKKrL4","2016-05-24T00:00:00Z",0.4,0.6,3,1,NA,NA,"23",2,1,7,NA,2,NA,NA,"",NA,NA,2500000,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK",NA,50,2,27500,2,"",NA,NA,NA,NA,1,"1",NA,4,1,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2100,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1649","M1","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2016-10-10T00:00:00Z",0.025,0.02,2,1,NA,NA,"71a",2,2,NA,NA,2,NA,NA,"",NA,NA,5e+05,1,NA,1,1,1,1,2,NA,NA,NA,200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1650","M1","short_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9yvw1XWDNpA","2016-08-13T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"1651","M3","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","yaHQ7ni6ar4","2016-10-13T00:00:00Z",2,0.01,1,1,NA,NA,"21",2,1,2,4,2,NA,NA,"",NA,NA,8e+05,1,NA,1,NA,1,1,2,NA,NA,NA,200,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1652","M1","short_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","kxErk1sYmQB","2015-11-10T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1000,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1653","M4","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z",0.012,0.11,2,1,NA,NA,"22",1,1,2,4,2,NA,NA,"",NA,NA,5e+05,1,NA,1,1,1,1,4,NA,NA,NA,300,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1654","M1","long_rainy","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","smz4XRTY7G6","2015-12-09T00:00:00Z",0.01,1,1,1,NA,NA,"31",2,1,2,5,2,NA,NA,"",NA,NA,150000,1,NA,1,1,1,1,2,NA,NA,NA,800,2,NA,NA,1,"NPK",NA,10,2,5200,2,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1655","M1","long_rainy","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","BrVjLcZwqr3","2015-10-12T00:00:00Z",0.002,0.1,1,1,NA,NA,"71b",1,1,2,NA,2,NA,NA,"",NA,NA,5e+05,1,NA,1,1,1,1,2,NA,NA,NA,1000,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1656","M3","short_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","tmtcp1ke5eB","2016-07-16T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,NA,NA,4800,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2500,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1657","M3","short_rainy","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Tt5k1X1aefA","2016-07-15T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,"","","","","","",""
"1658","M1","short_rainy","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","1tDK7dEA7q4","2016-08-22T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,300,2,NA,NA,2,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f",NA,"t",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
